File,Line,Function,Executable Source Lines,Executable Source Lines Covered,Instructions,Instructions Covered,Run Count,Instructions Executed
"master_transpose.h",56,"non-virtual thunk to deluge::gui::menu_item::MasterTranspose::getMinValue() const",1,0,2,0,0,0
"master_transpose.h",40,"non-virtual thunk to deluge::gui::menu_item::MasterTranspose::getP()",1,0,2,0,0,0
"master_transpose.h",39,"non-virtual thunk to deluge::gui::menu_item::MasterTranspose::getParamIndex()",1,0,2,0,0,0
"master_transpose.h",38,"non-virtual thunk to deluge::gui::menu_item::MasterTranspose::shouldDrawDotOnName()",1,0,1,0,0,0
"depth_patched.h",29,"non-virtual thunk to deluge::gui::menu_item::mod_fx::Depth_Patched::isRelevant(ModControllableAudio*, long)",1,0,23,0,0,0
"depth_patched.h",25,"non-virtual thunk to deluge::gui::menu_item::mod_fx::Depth_Patched::~Depth_Patched()",1,0,2,0,0,0
"depth_patched.h",25,"non-virtual thunk to deluge::gui::menu_item::mod_fx::Depth_Patched::~Depth_Patched()",1,0,7,0,0,0
"depth_unpatched.h",28,"non-virtual thunk to deluge::gui::menu_item::mod_fx::Depth_Unpatched::isRelevant(ModControllableAudio*, long)",1,0,23,0,0,0
"depth_unpatched.h",24,"non-virtual thunk to deluge::gui::menu_item::mod_fx::Depth_Unpatched::~Depth_Unpatched()",1,0,2,0,0,0
"depth_unpatched.h",24,"non-virtual thunk to deluge::gui::menu_item::mod_fx::Depth_Unpatched::~Depth_Unpatched()",1,0,7,0,0,0
"feedback.h",28,"non-virtual thunk to deluge::gui::menu_item::mod_fx::Feedback::isRelevant(ModControllableAudio*, long)",1,0,24,0,0,0
"feedback.h",24,"non-virtual thunk to deluge::gui::menu_item::mod_fx::Feedback::~Feedback()",1,0,2,0,0,0
"feedback.h",24,"non-virtual thunk to deluge::gui::menu_item::mod_fx::Feedback::~Feedback()",1,0,7,0,0,0
"offset.h",29,"non-virtual thunk to deluge::gui::menu_item::mod_fx::Offset::isRelevant(ModControllableAudio*, long)",1,0,24,0,0,0
"offset.h",25,"non-virtual thunk to deluge::gui::menu_item::mod_fx::Offset::~Offset()",1,0,2,0,0,0
"offset.h",25,"non-virtual thunk to deluge::gui::menu_item::mod_fx::Offset::~Offset()",1,0,7,0,0,0
"pulse_width.h",30,"non-virtual thunk to deluge::gui::menu_item::osc::PulseWidth::getTitle() const",1,0,5,0,0,0
"pulse_width.h",51,"non-virtual thunk to deluge::gui::menu_item::osc::PulseWidth::isRelevant(ModControllableAudio*, long)",1,0,17,0,0,0
"pulse_width.h",44,"non-virtual thunk to deluge::gui::menu_item::osc::PulseWidth::readCurrentValue()",1,0,30,0,0,0
"pulse_width.h",25,"non-virtual thunk to deluge::gui::menu_item::osc::PulseWidth::~PulseWidth()",1,0,20,0,0,0
"pulse_width.h",25,"non-virtual thunk to deluge::gui::menu_item::osc::PulseWidth::~PulseWidth()",1,0,17,0,0,0
"feedback.h",28,"non-virtual thunk to deluge::gui::menu_item::osc::source::Feedback::getTitle() const",1,0,5,0,0,0
"feedback.h",30,"non-virtual thunk to deluge::gui::menu_item::osc::source::Feedback::isRelevant(ModControllableAudio*, long)",1,0,10,0,0,0
"feedback.h",23,"non-virtual thunk to deluge::gui::menu_item::osc::source::Feedback::~Feedback()",1,0,20,0,0,0
"feedback.h",23,"non-virtual thunk to deluge::gui::menu_item::osc::source::Feedback::~Feedback()",1,0,17,0,0,0
"volume.h",29,"non-virtual thunk to deluge::gui::menu_item::osc::source::Volume::getTitle() const",1,0,5,0,0,0
"volume.h",31,"non-virtual thunk to deluge::gui::menu_item::osc::source::Volume::isRelevant(ModControllableAudio*, long)",1,0,5,0,0,0
"volume.h",24,"non-virtual thunk to deluge::gui::menu_item::osc::source::Volume::~Volume()",1,0,20,0,0,0
"volume.h",24,"non-virtual thunk to deluge::gui::menu_item::osc::source::Volume::~Volume()",1,0,17,0,0,0
"wave_index.h",28,"non-virtual thunk to deluge::gui::menu_item::osc::source::WaveIndex::getTitle() const",1,0,5,0,0,0
"wave_index.h",30,"non-virtual thunk to deluge::gui::menu_item::osc::source::WaveIndex::isRelevant(ModControllableAudio*, long)",1,0,12,0,0,0
"wave_index.h",23,"non-virtual thunk to deluge::gui::menu_item::osc::source::WaveIndex::~WaveIndex()",1,0,20,0,0,0
"wave_index.h",23,"non-virtual thunk to deluge::gui::menu_item::osc::source::WaveIndex::~WaveIndex()",1,0,17,0,0,0
"range.h",27,"non-virtual thunk to deluge::gui::menu_item::patch_cable_strength::Range::getLearningThing()",1,0,2,0,0,0
"regular.h",29,"non-virtual thunk to deluge::gui::menu_item::patch_cable_strength::Regular::getLearningThing()",1,0,2,0,0,0
"patch_cable_strength.h",58,"non-virtual thunk to deluge::gui::menu_item::PatchCableStrength::getModelStackWithParam(void*)",1,0,2,0,0,0
"patch_cable_strength.h",47,"non-virtual thunk to deluge::gui::menu_item::PatchCableStrength::getPatchSource()",1,0,2,0,0,0
"integer.h",55,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::allowsLearnMode()",1,0,2,0,0,0
"integer.h",43,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::buttonAction(unsigned char, bool, bool)",1,0,2,0,0,0
"integer.h",29,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::drawValue()",1,0,17,0,0,0
"integer.h",31,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::getLearningThing()",1,0,2,0,0,0
"integer.h",32,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::getMaxValue() const",1,0,2,0,0,0
"integer.h",33,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::getMinValue() const",1,0,2,0,0,0
"integer.h",49,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::getParamIndex()",1,0,2,0,0,0
"integer.h",48,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::getParamKind()",1,0,2,0,0,0
"integer.h",46,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::horizontalEncoderAction(long)",1,0,2,0,0,0
"integer.h",56,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::learnKnob(MIDIDevice*, long, long, long)",1,0,2,0,0,0
"integer.h",50,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::patchingSourceShortcutPress(PatchSource, bool)",1,0,2,0,0,0
"integer.h",61,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::readCurrentValue()",1,0,2,0,0,0
"integer.h",39,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::selectButtonPress()",1,0,2,0,0,0
"integer.h",34,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::shouldBlinkPatchingSourceShortcut(PatchSource, unsigned char*)",1,0,2,0,0,0
"integer.h",38,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::shouldDrawDotOnName()",1,0,2,0,0,0
"integer.h",54,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::unlearnAction()",1,0,2,0,0,0
"integer.h",62,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::writeCurrentValue()",1,0,2,0,0,0
"integer.h",23,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::~Integer()",1,0,7,0,0,0
"integer.h",23,"non-virtual thunk to deluge::gui::menu_item::patched_param::Integer::~Integer()",1,0,2,0,0,0
"integer_non_fm.h",25,"non-virtual thunk to deluge::gui::menu_item::patched_param::IntegerNonFM::isRelevant(ModControllableAudio*, long)",1,0,5,0,0,0
"integer_non_fm.h",22,"non-virtual thunk to deluge::gui::menu_item::patched_param::IntegerNonFM::~IntegerNonFM()",1,0,7,0,0,0
"integer_non_fm.h",22,"non-virtual thunk to deluge::gui::menu_item::patched_param::IntegerNonFM::~IntegerNonFM()",1,0,2,0,0,0
"pan.h",24,"non-virtual thunk to deluge::gui::menu_item::patched_param::Pan::drawValue()",1,0,2,0,0,0
"pan.h",27,"non-virtual thunk to deluge::gui::menu_item::patched_param::Pan::getMaxValue() const",1,0,2,0,0,0
"pan.h",28,"non-virtual thunk to deluge::gui::menu_item::patched_param::Pan::getMinValue() const",1,0,2,0,0,0
"pan.h",30,"non-virtual thunk to deluge::gui::menu_item::patched_param::Pan::readCurrentValue()",1,0,2,0,0,0
"pan.h",21,"non-virtual thunk to deluge::gui::menu_item::patched_param::Pan::~Pan()",1,0,7,0,0,0
"pan.h",21,"non-virtual thunk to deluge::gui::menu_item::patched_param::Pan::~Pan()",1,0,2,0,0,0
"patched_param.h",45,"non-virtual thunk to deluge::gui::menu_item::PatchedParam::getLearningThing()",1,0,2,0,0,0
"fm.h",28,"non-virtual thunk to deluge::gui::menu_item::source::patched_param::FM::getTitle() const",1,0,5,0,0,0
"fm.h",30,"non-virtual thunk to deluge::gui::menu_item::source::patched_param::FM::isRelevant(ModControllableAudio*, long)",1,0,5,0,0,0
"fm.h",23,"non-virtual thunk to deluge::gui::menu_item::source::patched_param::FM::~FM()",1,0,20,0,0,0
"fm.h",23,"non-virtual thunk to deluge::gui::menu_item::source::patched_param::FM::~FM()",1,0,17,0,0,0
"transpose.h",26,"non-virtual thunk to deluge::gui::menu_item::source::Transpose::getLearningThing()",1,0,7,0,0,0
"transpose.h",26,"non-virtual thunk to deluge::gui::menu_item::source::Transpose::getLearningThing()",1,0,7,0,0,0
"transpose.h",33,"non-virtual thunk to deluge::gui::menu_item::source::Transpose::getP()",1,0,7,0,0,0
"transpose.h",38,"non-virtual thunk to deluge::gui::menu_item::Transpose::drawValue()",1,0,2,0,0,0
"transpose.h",33,"non-virtual thunk to deluge::gui::menu_item::Transpose::getMaxValue() const",1,0,2,0,0,0
"transpose.h",32,"non-virtual thunk to deluge::gui::menu_item::Transpose::getMinValue() const",1,0,3,0,0,0
"transpose.h",35,"non-virtual thunk to deluge::gui::menu_item::Transpose::getParamIndex()",1,0,1,0,0,0
"transpose.h",36,"non-virtual thunk to deluge::gui::menu_item::Transpose::shouldDrawDotOnName()",1,0,1,0,0,0
"pan.h",26,"non-virtual thunk to deluge::gui::menu_item::unpatched_param::Pan::drawValue()",1,0,2,0,0,0
"pan.h",29,"non-virtual thunk to deluge::gui::menu_item::unpatched_param::Pan::getMaxValue() const",1,0,2,0,0,0
"pan.h",30,"non-virtual thunk to deluge::gui::menu_item::unpatched_param::Pan::getMinValue() const",1,0,2,0,0,0
"pan.h",32,"non-virtual thunk to deluge::gui::menu_item::unpatched_param::Pan::readCurrentValue()",1,0,2,0,0,0
"pan.h",23,"non-virtual thunk to deluge::gui::menu_item::unpatched_param::Pan::~Pan()",1,0,7,0,0,0
"pan.h",23,"non-virtual thunk to deluge::gui::menu_item::unpatched_param::Pan::~Pan()",1,0,2,0,0,0
"updating_reverb_params.h",26,"non-virtual thunk to deluge::gui::menu_item::unpatched_param::UpdatingReverbParams::writeCurrentValue()",1,0,8,0,0,0
"updating_reverb_params.h",22,"non-virtual thunk to deluge::gui::menu_item::unpatched_param::UpdatingReverbParams::~UpdatingReverbParams()",1,0,2,0,0,0
"updating_reverb_params.h",22,"non-virtual thunk to deluge::gui::menu_item::unpatched_param::UpdatingReverbParams::~UpdatingReverbParams()",1,0,7,0,0,0
"unpatched_param.h",50,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::allowsLearnMode()",1,0,2,0,0,0
"unpatched_param.h",44,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::buttonAction(unsigned char, bool, bool)",1,0,2,0,0,0
"unpatched_param.h",37,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::getLearningThing()",1,0,2,0,0,0
"unpatched_param.h",38,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::getMaxValue() const",1,0,2,0,0,0
"unpatched_param.h",39,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::getMinValue() const",1,0,2,0,0,0
"unpatched_param.h",56,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::getParamIndex()",1,0,2,0,0,0
"unpatched_param.h",55,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::getParamKind()",1,0,2,0,0,0
"unpatched_param.h",47,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::horizontalEncoderAction(long)",1,0,2,0,0,0
"unpatched_param.h",51,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::learnKnob(MIDIDevice*, long, long, long)",1,0,2,0,0,0
"unpatched_param.h",35,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::readCurrentValue()",1,0,2,0,0,0
"unpatched_param.h",40,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::selectButtonPress()",1,0,2,0,0,0
"unpatched_param.h",49,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::unlearnAction()",1,0,2,0,0,0
"unpatched_param.h",36,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::writeCurrentValue()",1,0,2,0,0,0
"unpatched_param.h",28,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::~UnpatchedParam()",1,0,7,0,0,0
"unpatched_param.h",28,"non-virtual thunk to deluge::gui::menu_item::UnpatchedParam::~UnpatchedParam()",1,0,2,0,0,0
"kit.h",119,"non-virtual thunk to Kit::getModKnobMode()",1,0,2,0,0,0
"kit.h",157,"non-virtual thunk to Kit::isKit()",1,0,2,0,0,0
"kit.h",132,"non-virtual thunk to Kit::renderGlobalEffectableForClip(ModelStackWithTimelineCounter*, StereoSample*, long*, long, long*, long, long, bool, bool, long, long, long)",1,0,2,0,0,0
"kit.h",120,"non-virtual thunk to Kit::toOutput()",1,0,2,0,0,0
"kit.h",41,"non-virtual thunk to Kit::~Kit()",1,0,2,0,0,0
"kit.h",41,"non-virtual thunk to Kit::~Kit()",1,0,2,0,0,0
"midi_drum.h",40,"non-virtual thunk to MIDIDrum::polyphonicExpressionEventOnChannelOrNote(long, long, long, MIDICharacteristic)",1,0,2,0,0,0
"midi_instrument.h",70,"non-virtual thunk to MIDIInstrument::getKnobPosForNonExistentParam(long, ModelStackWithAutoParam*)",1,0,2,0,0,0
"midi_instrument.h",68,"non-virtual thunk to MIDIInstrument::getModKnobMode()",1,0,2,0,0,0
"midi_instrument.h",66,"non-virtual thunk to MIDIInstrument::getParamFromModEncoder(long, ModelStackWithThreeMainThings*, bool)",1,0,2,0,0,0
"midi_instrument.h",65,"non-virtual thunk to MIDIInstrument::modButtonAction(unsigned char, bool, ParamManagerForTimeline*)",1,0,2,0,0,0
"midi_instrument.h",64,"non-virtual thunk to MIDIInstrument::modEncoderButtonAction(unsigned char, bool, ModelStackWithThreeMainThings*)",1,0,2,0,0,0
"midi_instrument.h",110,"non-virtual thunk to MIDIInstrument::monophonicExpressionEvent(long, long)",1,0,2,0,0,0
"non_audio_drum.h",29,"non-virtual thunk to NonAudioDrum::allowNoteTails(ModelStackWithSoundFlags*, bool)",1,0,2,0,0,0
"non_audio_instrument.h",43,"non-virtual thunk to NonAudioInstrument::polyphonicExpressionEventOnChannelOrNote(long, long, long, MIDICharacteristic)",1,0,2,0,0,0
"sound_drum.h",38,"non-virtual thunk to SoundDrum::allowNoteTails(ModelStackWithSoundFlags*, bool)",1,0,2,0,0,0
"sound_drum.h",39,"non-virtual thunk to SoundDrum::anyNoteIsOn()",1,0,2,0,0,0
"sound_drum.h",54,"non-virtual thunk to SoundDrum::choke(ModelStackWithSoundFlags*)",1,0,2,0,0,0
"sound_drum.h",57,"non-virtual thunk to SoundDrum::drumWontBeRenderedForAWhile()",1,0,2,0,0,0
"sound_drum.h",60,"non-virtual thunk to SoundDrum::expressionEvent(long, long)",1,0,2,0,0,0
"sound_drum.h",52,"non-virtual thunk to SoundDrum::getName(char*)",1,0,1,0,0,0
"sound_drum.h",40,"non-virtual thunk to SoundDrum::hasAnyVoices()",1,0,2,0,0,0
"sound_drum.h",48,"non-virtual thunk to SoundDrum::loadAllSamples(bool)",1,0,2,0,0,0
"sound_drum.h",44,"non-virtual thunk to SoundDrum::noteOff(ModelStackWithThreeMainThings*, long)",1,0,2,0,0,0
"sound_drum.h",41,"non-virtual thunk to SoundDrum::noteOn(ModelStackWithThreeMainThings*, unsigned char, Kit*, short const*, long, unsigned long, long, unsigned long)",1,0,2,0,0,0
"sound_drum.h",49,"non-virtual thunk to SoundDrum::prepareForHibernation()",1,0,2,0,0,0
"sound_drum.h",53,"non-virtual thunk to SoundDrum::readFromFile(Deserializer&, Song*, Clip*, long)",1,0,2,0,0,0
"sound_drum.h",58,"non-virtual thunk to SoundDrum::toModControllable()",1,0,2,0,0,0
"sound_drum.h",45,"non-virtual thunk to SoundDrum::unassignAllVoices()",1,0,2,0,0,0
"sound_drum.h",50,"non-virtual thunk to SoundDrum::writeToFile(Serializer&, bool, ParamManager*)",1,0,2,0,0,0
"sound_drum.h",27,"non-virtual thunk to SoundDrum::~SoundDrum()",1,0,29,0,0,0
"sound_drum.h",27,"non-virtual thunk to SoundDrum::~SoundDrum()",1,0,25,0,0,0
"sound_instrument.h",75,"non-virtual thunk to SoundInstrument::beenEdited(bool)",1,0,2,0,0,0
"sound_instrument.h",72,"non-virtual thunk to SoundInstrument::compensateInstrumentVolumeForResonance(ModelStackWithThreeMainThings*)",1,0,2,0,0,0
"sound_instrument.h",35,"non-virtual thunk to SoundInstrument::cutAllSound()",1,0,2,0,0,0
"sound_instrument.h",59,"non-virtual thunk to SoundInstrument::deleteBackedUpParamManagers(Song*)",1,0,2,0,0,0
"sound_instrument.h",76,"non-virtual thunk to SoundInstrument::doTickForwardForArp(ModelStack*, long)",1,0,2,0,0,0
"sound_instrument.h",78,"non-virtual thunk to SoundInstrument::getThingWithMostReverb(Sound**, ParamManager**, GlobalEffectableForClip**, long*)",1,0,2,0,0,0
"sound_instrument.h",83,"non-virtual thunk to SoundInstrument::getXMLTag()",1,0,3,0,0,0
"sound_instrument.h",73,"non-virtual thunk to SoundInstrument::isSkippingRendering()",1,0,2,0,0,0
"sound_instrument.h",52,"non-virtual thunk to SoundInstrument::loadAllAudioFiles(bool)",1,0,2,0,0,0
"sound_instrument.h",74,"non-virtual thunk to SoundInstrument::loadCrucialAudioFilesOnly()",1,0,2,0,0,0
"sound_instrument.h",43,"non-virtual thunk to SoundInstrument::offerReceivedCCToLearnedParams(MIDIDevice*, unsigned char, unsigned char, unsigned char, ModelStackWithTimelineCounter*)",1,0,12,0,0,0
"sound_instrument.h",47,"non-virtual thunk to SoundInstrument::offerReceivedPitchBendToLearnedParams(MIDIDevice*, unsigned char, unsigned char, unsigned char, ModelStackWithTimelineCounter*)",1,0,6,0,0,0
"sound_instrument.h",60,"non-virtual thunk to SoundInstrument::polyphonicExpressionEventOnChannelOrNote(long, long, long, MIDICharacteristic)",1,0,2,0,0,0
"sound_instrument.h",71,"non-virtual thunk to SoundInstrument::prepareForHibernationOrDeletion()",1,0,2,0,0,0
"sound_instrument.h",34,"non-virtual thunk to SoundInstrument::readFromFile(Deserializer&, Song*, Clip*, long)",1,0,2,0,0,0
"sound_instrument.h",69,"non-virtual thunk to SoundInstrument::readTagFromFile(Deserializer&, char const*)",1,0,2,0,0,0
"sound_instrument.h",38,"non-virtual thunk to SoundInstrument::renderOutput(ModelStack*, StereoSample*, StereoSample*, long, long*, long, long, bool, bool)",1,1,2,2,6,12
"sound_instrument.h",53,"non-virtual thunk to SoundInstrument::resyncLFOs()",1,0,2,0,0,0
"sound_instrument.h",64,"non-virtual thunk to SoundInstrument::sendNote(ModelStackWithThreeMainThings*, bool, long, short const*, long, unsigned char, unsigned long, long, unsigned long)",1,0,2,0,0,0
"sound_instrument.h",55,"non-virtual thunk to SoundInstrument::setActiveClip(ModelStackWithTimelineCounter*, PgmChangeSend)",1,0,2,0,0,0
"sound_instrument.h",57,"non-virtual thunk to SoundInstrument::setupPatching(ModelStackWithTimelineCounter*)",1,0,2,0,0,0
"sound_instrument.h",77,"non-virtual thunk to SoundInstrument::setupWithoutActiveClip(ModelStack*)",1,0,2,0,0,0
"sound_instrument.h",54,"non-virtual thunk to SoundInstrument::toModControllable()",1,0,2,0,0,0
"sound_instrument.h",33,"non-virtual thunk to SoundInstrument::writeDataToFile(Serializer&, Clip*, Song*)",1,0,2,0,0,0
"sound_instrument.h",30,"non-virtual thunk to SoundInstrument::~SoundInstrument()",1,0,41,0,0,0
"sound_instrument.h",30,"non-virtual thunk to SoundInstrument::~SoundInstrument()",1,0,37,0,0,0
,0,"non_trivial<std::basic_string_view<char, std::char_traits<char> >, 32>::emplace_back<char (&)[11]>(const struct non_trivial<std::basic_string_view<char, std::char_traits<char> >, 32>*, char[11]&) (always inlined)",0,0,0,0,0,0
,0,"non_trivial<std::basic_string_view<char, std::char_traits<char> >, 3>::emplace_back<char (&)[20]>(const struct non_trivial<std::basic_string_view<char, std::char_traits<char> >, 3>*, char[20]&) (always inlined)",0,0,0,0,0,0
,0,"non_trivial<std::basic_string_view<char, std::char_traits<char> >, 3>::emplace_back<char const*>(const struct non_trivial<std::basic_string_view<char, std::char_traits<char> >, 3>*, const char*) (always inlined)",0,0,0,0,0,0
,0,"non_trivial<std::basic_string_view<char, std::char_traits<char> >, 3>::emplace_back<std::basic_string_view<char, std::char_traits<char> > >(const struct non_trivial<std::basic_string_view<char, std::char_traits<char> >, 3>*, class basic_string_view<char, std::char_traits<char> >) (always inlined)",0,0,0,0,0,0
,0,"non_trivial<std::basic_string_view<char, std::char_traits<char> >, 3>::emplace_back<std::basic_string_view<char, std::char_traits<char> >&>(const struct non_trivial<std::basic_string_view<char, std::char_traits<char> >, 3>*, class basic_string_view<char, std::char_traits<char> >&) (always inlined)",0,0,0,0,0,0
,0,"non_trivial<std::basic_string_view<char, std::char_traits<char> >, 3>::full(const struct non_trivial<std::basic_string_view<char, std::char_traits<char> >, 3>*) (always inlined)",0,0,0,0,0,0
,0,"non_trivial<std::basic_string_view<char, std::char_traits<char> >, 3>::non_trivial<char const*>(const struct non_trivial<std::basic_string_view<char, std::char_traits<char> >, 3>*, class initializer_list<char const*>) (always inlined)",0,0,0,0,0,0
,0,"non_trivial<std::basic_string_view<char, std::char_traits<char> >, 3>::unsafe_set_size(const struct non_trivial<std::basic_string_view<char, std::char_traits<char> >, 3>*, unsigned int) (always inlined)",0,0,0,0,0,0
,0,"non_trivial<std::basic_string_view<char, std::char_traits<char> >, 7>::emplace_back<char const*&>(const struct non_trivial<std::basic_string_view<char, std::char_traits<char> >, 7>*, const char*&) (always inlined)",0,0,0,0,0,0
"non_audio_drum.cpp",31,"NonAudioDrum::allowNoteTails(const class NonAudioDrum*, class ModelStackWithSoundFlags*, bool)",1,0,2,0,0,0
"non_audio_drum.cpp",41,"NonAudioDrum::anyNoteIsOn(const class NonAudioDrum*)",1,0,2,0,0,0
"non_audio_drum.cpp",76,"NonAudioDrum::modChange(const class NonAudioDrum*, class ModelStackWithThreeMainThings*, long int, signed char*, unsigned char*, long int)",15,0,79,0,0,0
"non_audio_drum.cpp",59,"NonAudioDrum::modEncoderAction(const class NonAudioDrum*, class ModelStackWithThreeMainThings*, signed char, unsigned char)",4,0,40,0,0,0
,0,"NonAudioDrum::modEncoderAction(const class NonAudioDrum*, class ModelStackWithThreeMainThings*, signed char, unsigned char) (always inlined)",0,0,0,0,0,0
,0,"NonAudioDrum::NonAudioDrum(const class NonAudioDrum*, enum DrumType) (always inlined)",0,0,0,0,0,0
"non_audio_drum.cpp",115,"NonAudioDrum::readDrumTagFromFile(const class NonAudioDrum*, class Deserializer&, const char*)",4,0,35,0,0,0
"non_audio_drum.h",39,"NonAudioDrum::toModControllable(const class NonAudioDrum*)",1,0,2,0,0,0
"non_audio_drum.cpp",45,"NonAudioDrum::unassignAllVoices(const class NonAudioDrum*)",2,0,8,0,0,0
"non_audio_instrument.h",46,"NonAudioInstrument::beenEdited(const class NonAudioInstrument*, bool)",1,0,1,0,0,0
"non_audio_instrument.cpp",191,"NonAudioInstrument::doTickForwardForArp(const class NonAudioInstrument*, class ModelStack*, long int)",9,0,56,0,0,0
"non_audio_instrument.cpp",225,"NonAudioInstrument::getParamManager(const class NonAudioInstrument*, class Song*)",2,0,4,0,0,0
"non_audio_instrument.h",48,"NonAudioInstrument::getSlotXMLTag(const class NonAudioInstrument*)",1,0,3,0,0,0
"non_audio_instrument.cpp",250,"NonAudioInstrument::needsEarlyPlayback(const class NonAudioInstrument*)",1,0,10,0,0,0
,0,"NonAudioInstrument::NonAudioInstrument(const class NonAudioInstrument*, enum OutputType) (always inlined)",0,0,0,0,0,0
"melodic_instrument.cpp",644,"NonAudioInstrument::polyphonicExpressionEventOnChannelOrNote(const class NonAudioInstrument*, long int, long int, long int, enum MIDICharacteristic)",20,0,95,0,0,0
"non_audio_instrument.cpp",233,"NonAudioInstrument::readTagFromFile(const class NonAudioInstrument*, class Deserializer&, const char*)",6,0,37,0,0,0
"non_audio_instrument.cpp",34,"NonAudioInstrument::renderOutput(const class NonAudioInstrument*, class ModelStack*, class StereoSample*, class StereoSample*, long int, long int*, long int, long int, bool, bool)",10,0,58,0,0,0
"non_audio_instrument.cpp",71,"NonAudioInstrument::sendNote(const class NonAudioInstrument*, class ModelStackWithThreeMainThings*, bool, long int, const short int*, long int, unsigned char, long unsigned int, long int, long unsigned int)",10,0,50,0,0,0
"non_audio_instrument.h",56,"NonAudioInstrument::toModControllable(const class NonAudioInstrument*)",1,0,2,0,0,0
,0,"NonAudioInstrument::~NonAudioInstrument(const class NonAudioInstrument*) (always inlined)",0,0,0,0,0,0
"DX7Cartridge.cpp",103,"normparm(char, char, int)",5,0,20,0,0,0
,0,"normparm(char, char, int) (always inlined)",0,0,0,0,0,0
,0,"Note::getLift(const class Note*) (always inlined)",0,0,0,0,0,0
,0,"Note::getProbability(const class Note*) (always inlined)",0,0,0,0,0,0
,0,"Note::getVelocity(const class Note*) (always inlined)",0,0,0,0,0,0
,0,"Note::setLength(const class Note*, long int) (always inlined)",0,0,0,0,0,0
,0,"Note::setLift(const class Note*, long int) (always inlined)",0,0,0,0,0,0
,0,"Note::setProbability(const class Note*, long int) (always inlined)",0,0,0,0,0,0
,0,"Note::setVelocity(const class Note*, long int) (always inlined)",0,0,0,0,0,0
"functions.cpp",1835,"noteCodeToString(long int, char*, long int*)",11,0,53,0,0,0
"note_mode.h",44,"NoteMode::getOptions(const class NoteMode*)",4,0,63,0,0,0
"sound_editor.cpp",134,"NoteMode::isRelevant(const class NoteMode*, class ModControllableAudio*, long int)",1,0,6,0,0,0
,0,"NoteMode::NoteMode(const class NoteMode*, enum String, enum String) (always inlined)",0,0,0,0,0,0
"note_mode.h",32,"NoteMode::readCurrentValue(const class NoteMode*)",2,0,6,0,0,0
,0,"NoteMode::readCurrentValue(const class NoteMode*) (always inlined)",0,0,0,0,0,0
"note_mode.h",34,"NoteMode::writeCurrentValue(const class NoteMode*)",8,0,44,0,0,0
"note_mode.h",29,"NoteMode::~NoteMode(const class NoteMode*)",2,0,6,0,0,0
"menu_item.h",54,"NoteMode::~NoteMode(const class NoteMode*)",1,0,1,0,0,0
,0,"NoteModeFromOctaveMode::NoteModeFromOctaveMode(const class NoteModeFromOctaveMode*, enum String, enum String) (always inlined)",0,0,0,0,0,0
"note_mode.h",58,"NoteModeFromOctaveMode::readCurrentValue(const class NoteModeFromOctaveMode*)",4,0,30,0,0,0
"note_mode.h",54,"NoteModeFromOctaveMode::~NoteModeFromOctaveMode(const class NoteModeFromOctaveMode*)",2,0,6,0,0,0
"menu_item.h",54,"NoteModeFromOctaveMode::~NoteModeFromOctaveMode(const class NoteModeFromOctaveMode*)",1,0,1,0,0,0
,0,"NoteRow::addCorrespondingNotes(const class NoteRow*, long int, long int, unsigned char, class ModelStackWithNoteRow*, bool, class Action*) (always inlined)",0,0,0,0,0,0
